Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
0.018,2897.5509790304,2826.05865955556,1563114.04500359,5.30510124642265,292.362105263158,4962860,0.114689616174271
0.019,2898.52083170981,2826.01243741766,1563680.71916989,5.30506438503093,292.362105263158,4962860,0.114695065968883
0.02,2899.55225100335,2826.60295797653,1564166.45443328,5.30503274623294,292.362105263158,4962860,0.114700516512503
0.021,2899.6260823002,2826.89844202774,1564209.34500523,5.30502995063841,292.362105263158,4962860,0.114705967816018
0.022,2899.2368889228,2826.82311087751,1564091.43568469,5.30503763519932,292.362105263158,4962860,0.114711419938877
0.023,2899.0153326452,2826.68935769906,1564076.57299068,5.30503860368931,292.362105263158,4962860,0.114716872902811
0.024,2899.0639652606,2826.67909322799,1564177.09420388,5.30503205276434,292.362105263158,4962860,0.114722326694205
0.025,2899.17438691768,2826.75227740334,1564291.1012716,5.30476756927574,292.352105263158,4961720,0.114875495450413
0.026,2899.12972428542,2826.95814523597,1564339.23357697,5.30476442733199,292.352105263158,4961720,0.114880963327446
0.027,2898.79113112354,2826.79349060678,1564233.91081582,5.30477130201134,292.352105263158,4961720,0.11488643202583
0.028,2898.6971121948,2826.72352840929,1564272.16338367,5.30476880538342,292.352105263158,4961720,0.114891901566406
0.029,2898.76402885882,2826.74849611748,1564373.89625077,5.3047621644107,292.352105263158,4961720,0.114897371930042
0.03,2898.83216605704,2826.81277133514,1564467.08480642,5.30475607969289,292.352105263158,4961720,0.114902843108372
0.031,2898.83421793234,2826.85700163236,1564529.64960371,5.30475199373639,292.352105263158,4961720,0.114908315102726
0.032,2898.803718163,2826.87540062307,1564580.78064258,5.30474865400947,292.352105263158,4961720,0.114913787917413
0.033,2898.78445361607,2826.88945808386,1564638.83031333,5.30448764088597,292.342105263158,4960580,0.115066896051705
0.034,2898.70969113415,2827.05461533078,1564679.7149246,5.30448496659132,292.342105263158,4960580,0.115072382970049
0.035,2898.41041822347,2826.8954839847,1564593.83167648,5.30449058396203,292.342105263158,4960580,0.115077870713988
0.036,2898.34627175989,2826.84358222151,1564643.17246428,5.3044873568756,292.342105263158,4960580,0.115083359300867
0.037,2898.41170704148,2826.87492141356,1564742.05985523,5.30448088802699,292.342105263158,4960580,0.115088848712574
0.038,2898.4669843739,2826.9346493063,1564828.94277817,5.30447520312906,292.342105263158,4960580,0.115094338942584
0.039,2898.46357122966,2826.97396372338,1564889.25510523,5.30447125605501,292.342105263158,4960580,0.115099829992703
0.04,2898.43572681091,2826.99171119575,1564941.45779256,5.30446783922078,292.342105263158,4960580,0.115105321866713
0.041,2898.41995620909,2827.00728623118,1565000.50656569,5.3044639737439,292.342105263158,4960580,0.115110814565899
0.042,2898.42002175211,2827.03058160358,1565066.14040179,5.3042022799974,292.332105263158,4959440.00000001,0.115263861662532
0.043,2898.34885366799,2827.20091492666,1565107.03695381,5.30419959889265,292.332105263158,4959440.00000001,0.115269368468325
0.044,2898.04441043616,2827.04171110218,1565018.16057114,5.30420542511591,292.332105263158,4959440.00000001,0.115274876103168
0.045,2897.97466341126,2826.98625205442,1565064.61470823,5.30420238001377,292.332105263158,4959440.00000001,0.115280384584922
0.046,2898.03963495683,2827.01576882377,1565163.02366273,5.30419592805483,292.332105263158,4959440.00000001,0.11528589389535
0.047,2898.09704379322,2827.0757793247,1565250.41115923,5.30419019734752,292.332105263158,4959440.00000001,0.115291404027562
0.048,2898.09503412036,2827.11585508722,1565310.76650725,5.30418623861882,292.332105263158,4959440.00000001,0.115296914983239
